date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Voltage,Global_intensity,Sub_metering_remainder,month,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,dayofweek,dayofyear,dow_sin,dow_cos,doy_sin,doy_cos
2007-07-21,1060.248,236.158,428.0,512.0,7756.0,234.25662499999999,3.291527777777778,8974.8,2007-07-01,7.35,13.0,5.0,3.0,0.0,5,202,-0.9749279121818236,-0.2225209339563146,-0.3271603271220951,-0.9449688462364056
2007-07-22,1377.345,218.719,7091.0,2136.0,5574.0,235.9622673611111,4.228541666666667,8154.75,2007-07-01,7.35,13.0,5.0,3.0,0.0,6,203,-0.7818314824680299,0.6234898018587334,-0.34336687399638804,-0.939201357453208
2007-07-23,991.018,143.77,1747.0,1288.0,3847.0,234.50086805555554,3.075972222222222,9634.966666666667,2007-07-01,7.35,13.0,5.0,3.0,0.0,0,204,0.0,1.0,-0.3594718130884232,-0.9331559438780432
2007-07-24,825.284,112.81,0.0,1607.0,5599.0,235.36304166666667,2.550972222222222,6548.733333333334,2007-07-01,7.35,13.0,5.0,3.0,0.0,1,205,0.7818314824680298,0.6234898018587336,-0.3754703786876202,-0.9268343944460494
2007-07-25,472.56,108.234,0.0,151.0,2333.0,235.6410486111111,1.4793055555555554,5392.0,2007-07-01,7.35,13.0,5.0,3.0,0.0,2,206,0.9749279121818236,-0.22252093395631434,-0.3913578365610259,-0.9202385798054075
2007-07-26,924.5,115.092,975.0,3633.0,4346.0,234.94372222222225,2.8381944444444445,6454.333333333334,2007-07-01,7.35,13.0,5.0,3.0,0.0,3,207,0.43388373911755823,-0.900968867902419,-0.4071294853542516,-0.9133704517637858
2007-07-27,1202.514,120.456,1837.0,49.0,7157.0,235.55368055555556,3.6233333333333335,10998.900000000001,2007-07-01,7.35,13.0,5.0,3.0,0.0,4,208,-0.433883739117558,-0.9009688679024191,-0.4227806579826773,-0.9062320427107697
2007-07-28,1621.862,178.73,907.0,10265.0,6559.0,235.5072361111111,4.941666666666666,9300.033333333333,2007-07-01,7.35,13.0,5.0,3.0,0.0,5,209,-0.9749279121818236,-0.2225209339563146,-0.4383067230125192,-0.898825465016444
2007-07-29,321.116,118.576,0.0,0.0,1288.0,235.71203472222223,1.0334722222222223,4063.9333333333334,2007-07-01,7.35,13.0,5.0,3.0,0.0,6,210,-0.7818314824680299,0.6234898018587334,-0.45370308603134424,-0.8911529104063088
2007-07-30,466.816,129.492,0.0,0.0,2528.0,235.5302291666667,1.4672222222222224,5252.266666666666,2007-07-01,7.35,13.0,5.0,3.0,0.0,0,211,0.0,1.0,-0.46896519100763184,-0.8832166493127127
2007-07-31,812.332,145.786,3277.0,0.0,3575.0,234.9148125,2.5025,6686.866666666667,2007-07-01,7.35,13.0,5.0,3.0,0.0,1,212,0.7818314824680298,0.6234898018587336,-0.48408852163897587,-0.8750190302029955
2007-08-01,1084.173,144.761,1583.0,0.0,9990.5,234.972,3.278888888888889,6496.049999999999,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,2,213,0.9749279121818236,-0.22252093395631434,-0.4990686026885319,-0.8665624788845385
2007-08-02,1019.416,144.954,482.0,0.0,6869.0,234.85659027777777,3.087083333333333,9639.266666666666,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,3,214,0.43388373911755823,-0.900968867902419,-0.5139010013093103,-0.8578494977869301
2007-08-03,1063.364,125.388,958.0,0.0,9139.0,234.4856041666667,3.2072222222222218,7625.733333333334,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,4,215,-0.433883739117558,-0.9009688679024191,-0.5285813283559292,-0.8488826652214553
2007-08-04,1144.99,139.226,552.0,398.0,7966.0,235.25722222222223,3.4523611111111108,10167.166666666668,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,5,216,-0.9749279121818236,-0.2225209339563146,-0.5431052396834317,-0.8396646346181327
2007-08-05,787.098,151.254,169.0,0.0,6647.0,235.11527083333334,2.4368055555555554,6302.299999999999,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,6,217,-0.7818314824680299,0.6234898018587334,-0.5574684374327892,-0.8301981337405212
2007-08-06,1089.72,154.434,1096.0,0.0,7985.0,234.70274305555557,3.3170833333333336,9081.0,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,0,218,0.0,1.0,-0.5716666713027052,-0.8204859638785327
2007-08-07,1483.58,131.182,437.0,2168.0,9042.0,234.55388194444447,4.425972222222222,13079.333333333332,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,1,219,0.7818314824680298,0.6234898018587336,-0.5856957398073508,-0.8105309990194823
2007-08-08,1125.482,119.096,1055.0,1111.0,9660.0,234.512375,3.3805555555555555,6932.033333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,2,220,0.9749279121818236,-0.22252093395631434,-0.5995514915196489,-0.8003361849976323
2007-08-09,1071.68,109.474,182.0,4515.0,6646.0,234.21438888888886,3.272361111111111,6518.333333333332,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,3,221,0.43388373911755823,-0.900968867902419,-0.6132298262997502,-0.7899045386224707
2007-08-10,1028.01,117.656,336.0,2651.0,8287.0,234.48881250000002,3.1297222222222225,5859.5,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,4,222,-0.433883739117558,-0.9009688679024191,-0.6267266965083301,-0.7792391467859886
2007-08-11,1091.65,115.77,1180.0,910.0,10339.0,234.98018055555556,3.2856944444444443,5765.166666666668,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,5,223,-0.9749279121818236,-0.2225209339563146,-0.6400381082043503,-0.7683431655492202
2007-08-12,1241.904,127.776,1123.0,1156.0,8582.0,235.6648541666667,3.742777777777778,9837.400000000001,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,6,224,-0.7818314824680299,0.6234898018587334,-0.65316012232693,-0.7572198192083127
2007-08-13,1153.012,130.94,93.0,476.0,11101.0,235.21656944444445,3.44875,7546.866666666665,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,0,225,0.0,1.0,-0.666088855860977,-0.7458723993404063
2007-08-14,941.1899999999999,132.01,951.0,685.0,6256.0,237.07638888888889,2.8541666666666665,7794.499999999998,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,1,226,0.7818314824680298,0.6234898018587336,-0.6788204829862355,-0.734304263829602
2007-08-15,1191.86,159.764,338.0,508.0,9787.0,239.99340972222222,3.5420833333333337,9231.333333333332,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,2,227,0.9749279121818236,-0.22252093395631434,-0.6913512362094071,-0.722518835873311
2007-08-16,958.496,131.532,962.0,0.0,7476.0,239.73765972222222,2.843888888888889,7536.9333333333325,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,3,228,0.43388373911755823,-0.900968867902419,-0.7036774074790128,-0.7105196029692745
2007-08-17,1009.8919999999999,127.388,244.0,0.0,7769.0,240.4940486111111,2.9815277777777776,8818.533333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,4,229,-0.433883739117558,-0.9009688679024191,-0.7157953492826642,-0.6983101158835584
2007-08-18,347.96,119.24,0.0,0.0,1830.0,241.27963194444445,1.0788888888888888,3969.333333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,5,230,-0.9749279121818236,-0.2225209339563146,-0.7277014757264236,-0.6858939875998223
2007-08-19,1422.294,160.018,1025.0,8912.0,5989.0,239.9536666666667,4.2619444444444445,7778.9000000000015,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,6,231,-0.7818314824680299,0.6234898018587334,-0.7393922635959241,-0.673274892250183
2007-08-20,1338.842,155.88,1032.0,6965.0,7383.0,241.30069444444445,3.9633333333333334,6934.033333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,0,232,0.0,1.0,-0.7508642533989489,-0.6604565640279754
2007-08-21,642.556,157.308,0.0,38.0,3296.0,240.57305555555556,1.961111111111111,7375.266666666666,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,1,233,0.7818314824680298,0.6234898018587336,-0.7621140503891487,-0.6474427960827475
2007-08-22,1209.808,154.288,3048.0,1836.0,7241.0,240.81731944444445,3.57125,8038.466666666667,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,2,234,0.9749279121818236,-0.22252093395631434,-0.7731383255706026,-0.6342374393978054
2007-08-23,1112.312,157.954,2502.0,259.0,5342.0,240.64730555555556,3.330277777777778,10435.533333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,3,235,0.43388373911755823,-0.900968867902419,-0.7839338166829201,-0.620844401650647
2007-08-24,1656.514,262.831,1891.0,3783.5,9944.0,240.49481944444443,4.936180555555556,11990.066666666666,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,4,236,-0.433883739117558,-0.9009688679024191,-0.7944973291665992,-0.6072676460566135
2007-08-25,1150.88,272.548,4149.0,2191.0,5678.0,239.8598263888889,3.55375,7163.333333333332,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,5,237,-0.9749279121818236,-0.2225209339563146,-0.8048257371083452,-0.593511190196115
2007-08-26,1314.906,299.388,1541.0,3645.0,5658.0,239.95091666666667,4.012638888888889,11071.099999999999,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,6,238,-0.7818314824680299,0.6234898018587334,-0.8149159841660791,-0.5795791048257612
2007-08-27,1211.73,299.084,2305.0,1229.0,6344.0,239.92358333333334,3.6912499999999997,10317.5,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,0,239,0.0,1.0,-0.8247650844733614,-0.5654755126737576
2007-08-28,997.004,181.114,1038.0,2468.0,5483.0,239.54987500000001,2.996111111111111,7627.733333333334,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,1,240,0.7818314824680298,0.6234898018587336,-0.8343701235229538,-0.5512045872199277
2007-08-29,747.992,175.426,957.0,562.0,4932.0,240.74499305555554,2.279583333333333,6015.533333333333,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,2,241,0.9749279121818236,-0.22252093395631434,-0.8437282590292712,-0.5367705514607103
2007-08-30,1202.458,191.048,3822.0,2580.0,4221.0,240.57317361111112,3.6043055555555554,9417.966666666667,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,3,242,0.43388373911755823,-0.900968867902419,-0.8528367217694595,-0.522177676659508
2007-08-31,1279.822,187.256,1200.0,666.0,8738.0,239.98570138888888,3.788472222222222,10726.366666666665,2007-08-01,15.919999999999998,14.0,7.0,3.0,1.0,4,243,-0.433883739117558,-0.9009688679024191,-0.8616928164028522,-0.5074302810827518
2007-09-01,1701.486,289.846,2497.0,569.0,9733.0,239.35574305555556,5.065416666666667,15559.099999999999,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,5,244,-0.9749279121818236,-0.2225209339563146,-0.8702939222685674,-0.49253272872205434
2007-09-02,1662.468,231.598,3613.0,1617.0,8806.0,240.04533333333336,5.017222222222222,13671.8,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,6,245,-0.7818314824680299,0.6234898018587334,-0.8786374941610001,-0.4774894280028391
2007-09-03,1038.922,188.422,621.0,2515.0,5323.0,239.62034722222222,3.1306944444444444,8856.366666666665,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,0,246,0.0,1.0,-0.886721063082993,-0.46230483047981086
2007-09-04,1584.944,179.626,2928.0,3501.0,9821.0,239.65966666666665,4.755972222222223,10165.733333333334,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,1,247,0.7818314824680298,0.6234898018587336,-0.8945422369764496,-0.4469834295196741
2007-09-05,1236.572,148.864,0.0,4144.0,6705.0,239.1481597222222,3.697638888888889,9760.533333333333,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,2,248,0.9749279121818236,-0.22252093395631434,-0.9020987014301837,-0.43152975897147144
2007-09-06,901.474,172.026,0.0,3888.0,3461.0,239.3400486111111,2.752222222222222,7675.5666666666675,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,3,249,0.43388373911755823,-0.900968867902419,-0.9093882203647925,-0.4159483918249421
2007-09-07,1336.496,181.738,3632.0,551.0,9388.0,239.0317013888889,4.007222222222222,8703.933333333334,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,4,250,-0.433883739117558,-0.9009688679024191,-0.9164086366943458,-0.4002439388573056
2007-09-08,1469.752,186.33,3339.0,1801.0,9164.0,239.73044444444446,4.391944444444444,10191.866666666665,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,5,251,-0.9749279121818236,-0.2225209339563146,-0.9231578729647039,-0.38442104726885545
2007-09-09,1679.502,209.152,2184.0,4438.0,9233.0,238.92214583333333,5.054027777777778,12136.7,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,6,252,-0.7818314824680299,0.6234898018587334,-0.9296339319682695,-0.3684843993077793
2007-09-10,1117.376,177.498,935.0,595.0,5613.0,239.3886597222222,3.36375,11479.933333333334,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,0,253,0.0,1.0,-0.9358348973349941,-0.35243871088460327
2007-09-11,983.572,151.764,943.0,550.0,5792.0,240.07199305555554,2.9520833333333334,9107.866666666665,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,1,254,0.7818314824680298,0.6234898018587336,-0.9417589340994617,-0.33628873017668287
2007-09-12,1287.764,171.794,0.0,3217.0,7755.0,240.01505555555556,3.86,10490.733333333334,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,2,255,0.9749279121818236,-0.22252093395631434,-0.9474042892438845,-0.32003923622313857
2007-09-13,1146.382,165.958,1175.0,2523.0,3853.0,239.3098333333333,3.4644444444444447,11555.366666666665,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,3,256,0.43388373911755823,-0.900968867902419,-0.9527692922168511,-0.30369503751065885
2007-09-14,1135.47,183.126,901.0,676.0,5804.0,239.30189583333333,3.444722222222222,11543.5,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,4,257,-0.433883739117558,-0.9009688679024191,-0.9578523554276669,-0.28726097055059635
2007-09-15,1095.312,184.466,0.0,1449.0,6464.0,240.00197222222224,3.278194444444445,10342.2,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,5,258,-0.9749279121818236,-0.2225209339563146,-0.9626519747161487,-0.2707418984477642
2007-09-16,1652.224,192.352,3118.0,3064.0,9310.0,239.56046527777778,4.96625,12045.066666666666,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,6,259,-0.7818314824680299,0.6234898018587334,-0.9671667297977312,-0.2541427094613622
2007-09-17,1461.186,202.314,6651.0,926.0,6279.0,239.21479861111112,4.413472222222222,10497.099999999999,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,0,260,0.0,1.0,-0.97139528468375,-0.23746831555846842
2007-09-18,1167.52,147.132,1888.0,2029.0,5425.0,238.26067361111112,3.5127777777777776,10116.666666666668,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,1,261,0.7818314824680298,0.6234898018587336,-0.9753363880767837,-0.2207236509605022
2007-09-19,1298.684,151.794,0.0,2743.0,7937.0,240.30520833333333,3.8833333333333333,10964.733333333334,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,2,262,0.9749279121818236,-0.22252093395631434,-0.9789888737409319,-0.20391367068311472
2007-09-20,1255.532,132.908,1056.0,489.0,9996.0,239.71498611111113,3.720972222222222,9384.533333333333,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,3,263,0.43388373911755823,-0.900968867902419,-0.9823516608469237,-0.18704334906991657
2007-09-21,1238.78,152.834,3130.0,2745.0,6316.0,239.38146527777778,3.732638888888889,8455.333333333332,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,4,264,-0.433883739117558,-0.9009688679024191,-0.9854237542919524,-0.17011767832049052
2007-09-22,1176.172,183.432,944.0,1311.0,7688.0,239.48303472222221,3.515138888888889,9659.866666666665,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,5,265,-0.9749279121818236,-0.2225209339563146,-0.9882042449941422,-0.15314166701312007
2007-09-23,1417.97,242.974,2831.0,1929.0,7382.0,239.50043055555554,4.28,11490.833333333332,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,6,266,-0.7818314824680299,0.6234898018587334,-0.9906923101615609,-0.13612033862266704
2007-09-24,1354.53,197.624,929.0,3935.0,7955.0,238.60060416666667,4.078749999999999,9756.5,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,0,267,0.0,1.0,-0.9928872135356962,-0.11905873003404988
2007-09-25,1764.342,130.078,916.0,2253.0,9820.0,238.0996111111111,5.206388888888889,16416.7,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,1,268,0.7818314824680298,0.6234898018587336,-0.994788305609327,-0.10196189005174576
2007-09-26,1831.5,169.396,1058.0,9452.0,5695.0,239.41785416666667,5.396944444444444,14320.0,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,2,269,0.9749279121818236,-0.22252093395631434,-0.9963950238187231,-0.08483487790576538
2007-09-27,1392.6,150.71,1066.0,643.0,7324.0,239.56705555555556,4.0777777777777775,14177.0,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,3,270,0.43388373911755823,-0.900968867902419,-0.9977068927101168,-0.06768276175455162
2007-09-28,1680.498,222.718,996.0,3722.0,9952.0,239.46243055555558,4.994166666666667,13338.3,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,4,271,-0.433883739117558,-0.9009688679024191,-0.9987235240803972,-0.050510617185222886
2007-09-29,2296.522,182.122,4085.0,7457.0,8190.0,239.1401111111111,6.7931944444444445,18543.36666666667,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,5,272,-0.9749279121818236,-0.2225209339563146,-0.9994446170919858,-0.033323525711631344
2007-09-30,1516.29,163.588,1405.0,582.0,10225.0,240.0647847222222,4.452500000000001,13059.5,2007-09-01,1.8399999999999999,5.0,1.0,0.0,0.0,6,273,-0.7818314824680299,0.6234898018587334,-0.9998699583618592,-0.016126573270657762
2007-10-01,1720.922,146.734,1507.0,6622.0,5960.0,239.23991666666666,5.0737499999999995,14593.033333333333,2007-10-01,4.2,5.0,2.0,1.0,2.0,0,274,0.0,1.0,-0.9999994220246925,0.001075151282798226
2007-10-02,2198.864,161.828,508.0,8022.0,12815.0,238.49379166666665,6.474027777777778,15302.73333333333,2007-10-01,4.2,5.0,2.0,1.0,2.0,1,275,0.7818314824680298,0.6234898018587336,-0.999832969770105,0.018276557681691223
2007-10-03,1280.454,157.738,979.0,5024.0,3692.0,239.26106944444444,3.8,11645.900000000001,2007-10-01,4.2,5.0,2.0,1.0,2.0,2,276,0.9749279121818236,-0.22252093395631434,-0.9993706508539969,0.03547255575312556
2007-10-04,1518.458,138.448,2400.0,444.0,9710.0,239.2050763888889,4.454583333333334,12753.633333333335,2007-10-01,4.2,5.0,2.0,1.0,2.0,3,277,0.43388373911755823,-0.900968867902419,-0.9986126020839734,0.052658056924614005
2007-10-05,1394.092,150.636,0.0,351.0,9425.0,238.8271111111111,4.089722222222222,13458.866666666665,2007-10-01,4.2,5.0,2.0,1.0,2.0,4,278,-0.433883739117558,-0.9009688679024191,-0.9975590477788613,0.06982797572987089
2007-10-06,1756.24,186.192,4840.0,347.0,9666.0,238.38071527777777,5.167638888888889,14417.666666666668,2007-10-01,4.2,5.0,2.0,1.0,2.0,5,279,-0.9749279121818236,-0.2225209339563146,-0.9962102997023297,0.0869772313136861
2007-10-07,2106.114,153.178,2498.0,8255.0,10886.0,238.8262777777778,6.207916666666667,13462.900000000001,2007-10-01,4.2,5.0,2.0,1.0,2.0,6,280,-0.7818314824680299,0.6234898018587334,-0.9945667569706337,0.1041007489354256
2007-10-08,1095.242,121.896,0.0,420.0,5082.0,239.09654861111113,3.2311111111111113,12752.033333333333,2007-10-01,4.2,5.0,2.0,1.0,2.0,0,281,0.0,1.0,-0.9926289059345095,0.121193461470736
2007-10-09,1687.858,159.802,2034.0,2147.0,9290.0,238.87914583333333,4.9823611111111115,14659.966666666667,2007-10-01,4.2,5.0,2.0,1.0,2.0,1,282,0.7818314824680298,0.6234898018587336,-0.9903973200352558,0.1382503109109819
2007-10-10,1166.972,132.752,1863.0,2117.0,3345.0,239.4211597222222,3.4886111111111116,12124.533333333333,2007-10-01,4.2,5.0,2.0,1.0,2.0,2,283,0.9749279121818236,-0.22252093395631434,-0.9878726596350429,0.15526624985999563
2007-10-11,1732.446,153.108,2630.0,414.0,7806.0,238.4441527777778,5.1090277777777775,18024.1,2007-10-01,4.2,5.0,2.0,1.0,2.0,3,284,0.43388373911755823,-0.900968867902419,-0.9850556718215013,0.172236243027682
2007-10-12,1914.504,137.984,1020.0,5028.0,11659.0,238.48131250000003,5.667083333333333,14201.400000000001,2007-10-01,4.2,5.0,2.0,1.0,2.0,4,285,-0.433883739117558,-0.9009688679024191,-0.981947190186646,0.18915526872004093
2007-10-13,1926.728,125.204,969.0,3799.0,8463.0,238.76540972222222,5.700694444444444,18881.133333333335,2007-10-01,4.2,5.0,2.0,1.0,2.0,5,286,-0.9749279121818236,-0.2225209339563146,-0.9785481345802031,0.20601832032517084
2007-10-14,2061.252,150.05,2930.0,7494.0,7126.0,239.1010347222222,6.078749999999999,16804.199999999997,2007-10-01,4.2,5.0,2.0,1.0,2.0,6,287,-0.7818314824680299,0.6234898018587334,-0.9748595108374125,0.22282040779479959
2007-10-15,1266.33,118.182,1061.0,339.0,7654.0,239.29270833333334,3.7219444444444445,12051.5,2007-10-01,4.2,5.0,2.0,1.0,2.0,0,288,0.0,1.0,-0.9708824104813836,0.23955655912092708
2007-10-16,1964.442,185.414,0.0,7871.0,9876.0,238.86261805555554,5.823194444444444,14993.7,2007-10-01,4.2,5.0,2.0,1.0,2.0,1,289,0.7818314824680298,0.6234898018587336,-0.9666180104000972,0.2562218218071163
2007-10-17,1576.93,136.4,1065.0,453.0,8968.0,239.19213194444444,4.6369444444444445,15796.166666666668,2007-10-01,4.2,5.0,2.0,1.0,2.0,2,290,0.9749279121818236,-0.22252093395631434,-0.9620675724981452,0.27281126433401914
2007-10-18,1518.53,122.5,1162.0,317.0,9864.0,239.80028472222222,4.43375,13965.833333333332,2007-10-01,4.2,5.0,2.0,1.0,2.0,3,291,0.43388373911755823,-0.900968867902419,-0.957232443323312,0.28931997761869527
2007-10-19,2085.648,121.478,1299.0,3124.0,11648.0,239.65217361111112,6.103194444444445,18689.800000000003,2007-10-01,4.2,5.0,2.0,1.0,2.0,4,292,-0.433883739117558,-0.9009688679024191,-0.9521140536681102,0.3057430764672831
2007-10-20,1660.246,139.544,2363.0,296.0,13225.0,241.82481944444444,4.814722222222222,11786.766666666666,2007-10-01,4.2,5.0,2.0,1.0,2.0,5,293,-0.9749279121818236,-0.2225209339563146,-0.9467139181463862,0.3220757010206104
2007-10-21,1941.94,154.028,3712.0,4357.0,7313.0,241.49074305555555,5.701666666666666,16983.666666666668,2007-10-01,4.2,5.0,2.0,1.0,2.0,6,294,-0.7818314824680299,0.6234898018587334,-0.9410336347451197,0.3383130181923076
2007-10-22,1652.896,116.41,0.0,299.0,13027.0,240.54540277777778,4.805833333333333,14222.266666666666,2007-10-01,4.2,5.0,2.0,1.0,2.0,0,295,0.0,1.0,-0.9350748843515574,0.3544502230989869
2007-10-23,1959.692,128.046,1067.0,5214.0,10680.0,241.23120833333334,5.719166666666667,15700.533333333333,2007-10-01,4.2,5.0,2.0,1.0,2.0,1,296,0.7818314824680298,0.6234898018587336,-0.9288394302558068,0.3704825404820963
2007-10-24,1865.636,146.782,4459.0,364.0,9115.0,240.80827083333332,5.473194444444444,17155.933333333334,2007-10-01,4.2,5.0,2.0,1.0,2.0,2,297,0.9749279121818236,-0.22252093395631434,-0.9223291176290545,0.3864052261209853
2007-10-25,1853.918,132.2,1478.0,2433.0,7385.0,240.47263194444446,5.413611111111111,19602.633333333335,2007-10-01,4.2,5.0,2.0,1.0,2.0,3,298,0.43388373911755823,-0.900968867902419,-0.9155458729775467,0.40221356823680365
2007-10-26,1437.568,109.676,0.0,348.0,5766.0,240.68085416666665,4.365833333333334,17845.466666666667,2007-10-01,4.2,5.0,2.0,1.0,2.0,4,299,-0.433883739117558,-0.9009688679024191,-0.9084917035725082,0.41790288888678667
2007-10-27,1785.688,109.186,1374.0,4856.0,8949.0,240.20120833333334,5.309166666666666,14582.466666666667,2007-10-01,4.2,5.0,2.0,1.0,2.0,5,300,-0.9749279121818236,-0.2225209339563146,-0.9011686968561569,0.4334685453485363
2007-10-28,512.158,92.298,0.0,283.0,1765.0,240.86605555555556,1.485277777777778,6487.966666666667,2007-10-01,4.2,5.0,2.0,1.0,2.0,6,301,-0.7818314824680299,0.6234898018587334,-0.8935790198239952,0.4489059314938798
2007-10-29,545.428,86.998,0.0,269.0,2749.0,241.19330555555555,1.5744444444444443,6072.466666666667,2007-10-01,4.2,5.0,2.0,1.0,2.0,0,302,0.0,1.0,-0.8857249183835637,0.4642104791518923
2007-10-30,811.008,89.84,0.0,1935.0,4256.0,240.62592361111112,2.3513888888888888,7325.799999999999,2007-10-01,4.2,5.0,2.0,1.0,2.0,1,303,0.7818314824680298,0.6234898018587336,-0.8776087166898392,0.4793776594606945
2007-10-31,1283.21,107.2,0.0,4700.0,8915.0,240.33897916666666,3.7423611111111112,7771.833333333332,2007-10-01,4.2,5.0,2.0,1.0,2.0,2,304,0.9749279121818236,-0.22252093395631434,-0.8692328164574792,0.49440298420761813
2007-11-01,496.216,85.046,0.0,293.0,1991.0,240.93840277777778,1.4359722222222224,5986.266666666666,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,3,305,0.43388373911755823,-0.900968867902419,-0.8605996962501181,0.5092820071573356
2007-11-02,1443.602,93.362,1346.0,2115.0,12245.0,239.3489861111111,4.202638888888889,8354.033333333333,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,4,306,-0.433883739117558,-0.9009688679024191,-0.8517119107469189,0.5240103253675756
2007-11-03,492.55,88.124,0.0,282.0,1936.0,240.19050694444445,1.4343055555555557,5991.166666666666,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,5,307,-0.9749279121818236,-0.2225209339563146,-0.8425720899866032,0.5385835804920232
2007-11-04,1485.686,138.802,0.0,4387.0,7068.0,240.20552083333334,4.384027777777778,13306.433333333334,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,6,308,-0.7818314824680299,0.6234898018587334,-0.8331829385891785,0.5529974600700271
2007-11-05,1500.592,131.35,1265.0,397.0,6583.0,239.65911111111112,4.39625,16764.866666666665,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,0,309,0.0,1.0,-0.8235472349556007,0.5672476988027229
2007-11-06,2082.378,200.526,1105.0,5515.0,10690.0,238.70195833333335,6.149861111111111,17396.300000000003,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,1,310,0.7818314824680298,0.6234898018587336,-0.8136678304455991,0.5813300798152042
2007-11-07,1844.758,193.52,5042.0,301.0,6374.0,239.5649097222222,5.481111111111111,19028.966666666667,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,2,311,0.9749279121818236,-0.22252093395631434,-0.8035476485339116,0.5952404359043674
2007-11-08,1501.06,134.698,1715.0,314.0,6500.0,240.75264583333333,4.435,16488.666666666668,2007-11-01,2.8600000000000003,7.0,2.0,0.0,2.0,3,312,0.43388373911755823,-0.900968867902419,-0.7931896839451843,0.6089746507720486
